E_lab	E*/MeV	192At	193At	194At	195At	196At	197At	198At
212.265	33.0	0.000E+00	0.000E+00	0.000E+00	0.191E-09	0.585E-09	0.272E-13	0.000E+00
213.612	34.0	0.000E+00	0.000E+00	0.000E+00	0.111E-08	0.111E-08	0.419E-13	0.000E+00
214.959	35.0	0.000E+00	0.000E+00	0.000E+00	0.174E-06	0.192E-06	0.816E-10	0.000E+00
216.305	36.0	0.000E+00	0.000E+00	0.000E+00	0.192E-05	0.196E-05	0.112E-08	0.000E+00
217.652	37.0	0.000E+00	0.000E+00	0.000E+00	0.804E-05	0.447E-05	0.174E-08	0.000E+00
218.999	38.0	0.000E+00	0.000E+00	0.000E+00	0.282E-04	0.912E-05	0.000E+00	0.000E+00
220.346	39.0	0.000E+00	0.000E+00	0.000E+00	0.876E-04	0.181E-04	0.000E+00	0.000E+00
221.693	40.0	0.000E+00	0.000E+00	0.140E-09	0.246E-03	0.349E-04	0.000E+00	0.000E+00
223.040	41.0	0.000E+00	0.000E+00	0.946E-08	0.615E-03	0.641E-04	0.000E+00	0.000E+00
224.387	42.0	0.000E+00	0.000E+00	0.239E-06	0.128E-02	0.104E-03	0.000E+00	0.000E+00
225.734	43.0	0.000E+00	0.000E+00	0.256E-05	0.199E-02	0.133E-03	0.000E+00	0.000E+00
227.081	44.0	0.000E+00	0.000E+00	0.131E-04	0.225E-02	0.128E-03	0.000E+00	0.000E+00
228.428	45.0	0.000E+00	0.000E+00	0.404E-04	0.199E-02	0.981E-04	0.000E+00	0.000E+00
229.775	46.0	0.000E+00	0.000E+00	0.918E-04	0.152E-02	0.650E-04	0.000E+00	0.000E+00
231.122	47.0	0.000E+00	0.000E+00	0.172E-03	0.107E-02	0.396E-04	0.000E+00	0.000E+00
232.469	48.0	0.000E+00	0.000E+00	0.277E-03	0.715E-03	0.231E-04	0.000E+00	0.000E+00
233.816	49.0	0.000E+00	0.000E+00	0.390E-03	0.467E-03	0.132E-04	0.000E+00	0.000E+00
235.163	50.0	0.000E+00	0.272E-09	0.489E-03	0.300E-03	0.739E-05	0.000E+00	0.000E+00
236.510	51.0	0.000E+00	0.340E-08	0.555E-03	0.190E-03	0.409E-05	0.000E+00	0.000E+00
237.857	52.0	0.000E+00	0.253E-07	0.579E-03	0.120E-03	0.219E-05	0.000E+00	0.000E+00
239.203	53.0	0.000E+00	0.126E-06	0.564E-03	0.747E-04	0.113E-05	0.000E+00	0.000E+00
240.550	54.0	0.000E+00	0.459E-06	0.519E-03	0.464E-04	0.484E-06	0.000E+00	0.000E+00
