E_lab	E*/MeV	197At	198At	199At	200At	201At	202At	203At
182.760	44.0	0.000E+00	0.000E+00	0.427E-07	0.361E-07	0.796E-10	0.000E+00	0.000E+00
184.037	45.0	0.000E+00	0.000E+00	0.159E-06	0.827E-07	0.142E-09	0.000E+00	0.000E+00
185.314	46.0	0.000E+00	0.000E+00	0.331E-04	0.356E-04	0.353E-06	0.000E+00	0.000E+00
186.591	47.0	0.000E+00	0.304E-10	0.168E-03	0.133E-03	0.132E-05	0.000E+00	0.000E+00
187.867	48.0	0.000E+00	0.209E-08	0.623E-03	0.334E-03	0.280E-05	0.000E+00	0.000E+00
189.144	49.0	0.000E+00	0.700E-07	0.215E-02	0.781E-03	0.538E-05	0.000E+00	0.000E+00
190.421	50.0	0.000E+00	0.139E-05	0.703E-02	0.178E-02	0.101E-04	0.000E+00	0.000E+00
191.697	51.0	0.000E+00	0.180E-04	0.213E-01	0.388E-02	0.186E-04	0.000E+00	0.000E+00
192.974	52.0	0.000E+00	0.154E-03	0.573E-01	0.780E-02	0.323E-04	0.000E+00	0.000E+00
194.251	53.0	0.000E+00	0.836E-03	0.123E+00	0.132E-01	0.487E-04	0.000E+00	0.000E+00
195.528	54.0	0.000E+00	0.279E-02	0.193E+00	0.171E-01	0.578E-04	0.000E+00	0.000E+00
196.804	55.0	0.000E+00	0.619E-02	0.226E+00	0.170E-01	0.531E-04	0.000E+00	0.000E+00
198.081	56.0	0.000E+00	0.105E-01	0.216E+00	0.139E-01	0.398E-04	0.000E+00	0.000E+00
199.358	57.0	0.254E-07	0.154E-01	0.182E+00	0.101E-01	0.260E-04	0.000E+00	0.000E+00
200.635	58.0	0.244E-06	0.205E-01	0.143E+00	0.680E-02	0.151E-04	0.000E+00	0.000E+00
201.911	59.0	0.159E-05	0.254E-01	0.107E+00	0.440E-02	0.818E-05	0.000E+00	0.000E+00
203.188	60.0	0.751E-05	0.298E-01	0.787E-01	0.278E-02	0.400E-05	0.000E+00	0.000E+00
204.465	61.0	0.270E-04	0.334E-01	0.565E-01	0.173E-02	0.687E-06	0.000E+00	0.000E+00
205.742	62.0	0.775E-04	0.356E-01	0.400E-01	0.107E-02	0.000E+00	0.000E+00	0.000E+00
207.018	63.0	0.184E-03	0.364E-01	0.279E-01	0.662E-03	0.000E+00	0.000E+00	0.000E+00
208.295	64.0	0.378E-03	0.358E-01	0.193E-01	0.407E-03	0.000E+00	0.000E+00	0.000E+00
209.572	65.0	0.688E-03	0.340E-01	0.132E-01	0.249E-03	0.000E+00	0.000E+00	0.000E+00
210.848	66.0	0.113E-02	0.311E-01	0.900E-02	0.152E-03	0.000E+00	0.000E+00	0.000E+00
212.125	67.0	0.171E-02	0.277E-01	0.608E-02	0.925E-04	0.000E+00	0.000E+00	0.000E+00
213.402	68.0	0.241E-02	0.240E-01	0.408E-02	0.561E-04	0.000E+00	0.000E+00	0.000E+00
214.679	69.0	0.316E-02	0.203E-01	0.272E-02	0.338E-04	0.000E+00	0.000E+00	0.000E+00
215.955	70.0	0.391E-02	0.168E-01	0.181E-02	0.203E-04	0.000E+00	0.000E+00	0.000E+00
217.232	71.0	0.457E-02	0.136E-01	0.119E-02	0.120E-04	0.000E+00	0.000E+00	0.000E+00
218.509	72.0	0.507E-02	0.108E-01	0.786E-03	0.709E-05	0.000E+00	0.000E+00	0.000E+00
219.786	73.0	0.539E-02	0.851E-02	0.516E-03	0.412E-05	0.000E+00	0.000E+00	0.000E+00
221.062	74.0	0.550E-02	0.658E-02	0.337E-03	0.229E-05	0.000E+00	0.000E+00	0.000E+00
222.339	75.0	0.541E-02	0.503E-02	0.220E-03	0.121E-05	0.000E+00	0.000E+00	0.000E+00
223.616	76.0	0.516E-02	0.380E-02	0.143E-03	0.558E-06	0.000E+00	0.000E+00	0.000E+00
224.892	77.0	0.477E-02	0.284E-02	0.922E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
226.169	78.0	0.430E-02	0.210E-02	0.594E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
227.446	79.0	0.379E-02	0.154E-02	0.382E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
228.723	80.0	0.327E-02	0.113E-02	0.244E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
229.999	81.0	0.277E-02	0.815E-03	0.155E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
231.276	82.0	0.231E-02	0.586E-03	0.980E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
232.553	83.0	0.189E-02	0.419E-03	0.616E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
233.830	84.0	0.153E-02	0.299E-03	0.381E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
235.106	85.0	0.122E-02	0.211E-03	0.233E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
236.383	86.0	0.964E-03	0.149E-03	0.141E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
237.660	87.0	0.753E-03	0.105E-03	0.811E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00
238.936	88.0	0.583E-03	0.731E-04	0.437E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00
240.213	89.0	0.448E-03	0.509E-04	0.212E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00
241.490	90.0	0.341E-03	0.353E-04	0.315E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00
